city,pollutant,unit,year,value,n_stations
Regina,PM2.5,µg/m³,2013,7.0,1
Regina,PM2.5,µg/m³,2014,7.0,1
Regina,PM2.5,µg/m³,2015,11.0,1
Regina,PM2.5,µg/m³,2016,8.0,1
Regina,PM2.5,µg/m³,2017,6.0,1
Regina,PM2.5,µg/m³,2018,7.0,1
Regina,PM2.5,µg/m³,2019,8.0,1
Regina,PM2.5,µg/m³,2020,7.0,1
Regina,PM2.5,µg/m³,2021,9.0,1
Regina,PM2.5,µg/m³,2022,7.0,1
Regina,PM2.5,µg/m³,2023,14.0,1
Regina,PM2.5,µg/m³,2024,10.0,1
Saguenay,PM2.5,µg/m³,2003,7.72,1
Saguenay,PM2.5,µg/m³,2004,6.55,1
Saguenay,PM2.5,µg/m³,2005,6.0,1
Saguenay,PM2.5,µg/m³,2006,6.0,1
Saguenay,PM2.5,µg/m³,2007,5.0,1
Saguenay,PM2.5,µg/m³,2008,5.0,1
Saguenay,PM2.5,µg/m³,2010,6.0,1
Saguenay,PM2.5,µg/m³,2011,6.0,1
Saguenay,PM2.5,µg/m³,2012,8.0,1
Saguenay,PM2.5,µg/m³,2013,6.0,1
Saguenay,PM2.5,µg/m³,2014,8.0,1
Saguenay,PM2.5,µg/m³,2015,8.0,1
Saguenay,PM2.5,µg/m³,2016,7.0,1
Saguenay,PM2.5,µg/m³,2017,6.0,1
Saguenay,PM2.5,µg/m³,2018,6.0,1
Saguenay,PM2.5,µg/m³,2019,6.0,1
Saguenay,PM2.5,µg/m³,2020,5.0,1
Saguenay,PM2.5,µg/m³,2021,6.0,1
Saguenay,PM2.5,µg/m³,2022,6.0,1
Saguenay,PM2.5,µg/m³,2023,9.0,1
Saguenay,PM2.5,µg/m³,2024,7.5,2
Saint John,PM2.5,µg/m³,1997,6.5,1
Saint John,PM2.5,µg/m³,1998,7.0,1
Saint John,PM2.5,µg/m³,1999,5.37,1
Saint John,PM2.5,µg/m³,2000,5.53,1
Saint John,PM2.5,µg/m³,2001,8.31,1
Saint John,PM2.5,µg/m³,2002,6.33,1
Saint John,PM2.5,µg/m³,2003,6.23,1
Saint John,PM2.5,µg/m³,2004,4.84,1
Saint John,PM2.5,µg/m³,2005,8.0,1
Saint John,PM2.5,µg/m³,2006,7.5,2
Saint John,PM2.5,µg/m³,2007,7.0,2
Saint John,PM2.5,µg/m³,2008,5.5,2
Saint John,PM2.5,µg/m³,2009,6.33,3
Saint John,PM2.5,µg/m³,2010,6.0,3
Saint John,PM2.5,µg/m³,2011,6.75,4
Saint John,PM2.5,µg/m³,2012,6.0,4
Saint John,PM2.5,µg/m³,2013,6.75,4
Saint John,PM2.5,µg/m³,2014,5.67,3
Saint John,PM2.5,µg/m³,2015,6.33,3
Saint John,PM2.5,µg/m³,2016,6.25,4
Saint John,PM2.5,µg/m³,2017,6.33,3
Saint John,PM2.5,µg/m³,2018,5.0,3
Saint John,PM2.5,µg/m³,2019,5.0,3
Saint John,PM2.5,µg/m³,2020,5.25,4
Saint John,PM2.5,µg/m³,2021,5.25,4
Saint John,PM2.5,µg/m³,2022,5.25,4
Saint John,PM2.5,µg/m³,2023,5.5,4
Saint John,PM2.5,µg/m³,2024,4.25,4
Saskatoon,PM2.5,µg/m³,2004,3.64,1
Saskatoon,PM2.5,µg/m³,2005,4.0,1
Saskatoon,PM2.5,µg/m³,2006,4.0,1
Saskatoon,PM2.5,µg/m³,2007,4.0,1
Saskatoon,PM2.5,µg/m³,2008,4.0,1
Saskatoon,PM2.5,µg/m³,2009,4.0,1
Saskatoon,PM2.5,µg/m³,2010,7.0,1
Saskatoon,PM2.5,µg/m³,2011,6.0,1
Saskatoon,PM2.5,µg/m³,2012,6.0,1
Saskatoon,PM2.5,µg/m³,2013,6.0,1
Saskatoon,PM2.5,µg/m³,2014,8.0,1
Saskatoon,PM2.5,µg/m³,2015,11.0,1
Saskatoon,PM2.5,µg/m³,2016,7.0,1
Saskatoon,PM2.5,µg/m³,2017,9.0,1
Saskatoon,PM2.5,µg/m³,2018,11.0,1
Saskatoon,PM2.5,µg/m³,2019,8.0,1
Saskatoon,PM2.5,µg/m³,2020,7.0,1
Saskatoon,PM2.5,µg/m³,2021,11.0,1
Saskatoon,PM2.5,µg/m³,2022,11.0,1
Saskatoon,PM2.5,µg/m³,2023,15.0,1
Saskatoon,PM2.5,µg/m³,2024,10.0,1
Sherbrooke,PM2.5,µg/m³,2004,7.56,1
Sherbrooke,PM2.5,µg/m³,2005,7.0,1
Sherbrooke,PM2.5,µg/m³,2006,7.0,1
Sherbrooke,PM2.5,µg/m³,2007,7.0,1
Sherbrooke,PM2.5,µg/m³,2009,6.0,1
Sherbrooke,PM2.5,µg/m³,2010,6.0,1
Sherbrooke,PM2.5,µg/m³,2011,7.0,1
Sherbrooke,PM2.5,µg/m³,2012,7.0,1
Sherbrooke,PM2.5,µg/m³,2013,8.0,1
Sherbrooke,PM2.5,µg/m³,2014,8.0,1
Sherbrooke,PM2.5,µg/m³,2015,7.0,1
Sherbrooke,PM2.5,µg/m³,2016,5.0,1
Sherbrooke,PM2.5,µg/m³,2017,6.0,1
Sherbrooke,PM2.5,µg/m³,2018,7.0,1
Sherbrooke,PM2.5,µg/m³,2019,8.0,1
Sherbrooke,PM2.5,µg/m³,2020,7.0,1
Sherbrooke,PM2.5,µg/m³,2021,8.0,1
Sherbrooke,PM2.5,µg/m³,2024,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,1999,11.32,1
St. Catharines–Niagara,PM2.5,µg/m³,2000,7.81,1
St. Catharines–Niagara,PM2.5,µg/m³,2001,8.96,1
St. Catharines–Niagara,PM2.5,µg/m³,2002,8.68,1
St. Catharines–Niagara,PM2.5,µg/m³,2003,7.88,1
St. Catharines–Niagara,PM2.5,µg/m³,2004,7.33,1
St. Catharines–Niagara,PM2.5,µg/m³,2005,9.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2006,8.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2007,8.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2008,7.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2009,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2010,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2011,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2012,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2013,8.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2015,8.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2016,7.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2017,7.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2018,7.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2019,7.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2020,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2021,6.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2022,5.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2023,8.0,1
St. Catharines–Niagara,PM2.5,µg/m³,2024,6.0,1
St. John's,PM2.5,µg/m³,1998,5.6,1
St. John's,PM2.5,µg/m³,1999,5.65,1
St. John's,PM2.5,µg/m³,2000,4.97,1
St. John's,PM2.5,µg/m³,2001,4.82,1
St. John's,PM2.5,µg/m³,2002,4.81,1
St. John's,PM2.5,µg/m³,2003,4.3,2
St. John's,PM2.5,µg/m³,2004,3.63,2
St. John's,PM2.5,µg/m³,2005,3.0,1
St. John's,PM2.5,µg/m³,2006,3.5,2
St. John's,PM2.5,µg/m³,2007,3.0,2
St. John's,PM2.5,µg/m³,2008,4.0,2
St. John's,PM2.5,µg/m³,2009,6.0,2
St. John's,PM2.5,µg/m³,2010,5.0,2
St. John's,PM2.5,µg/m³,2011,6.0,2
St. John's,PM2.5,µg/m³,2012,3.5,2
St. John's,PM2.5,µg/m³,2013,5.5,2
St. John's,PM2.5,µg/m³,2014,7.0,2
St. John's,PM2.5,µg/m³,2015,6.0,2
St. John's,PM2.5,µg/m³,2016,5.5,2
St. John's,PM2.5,µg/m³,2017,5.5,2
St. John's,PM2.5,µg/m³,2018,4.5,2
St. John's,PM2.5,µg/m³,2019,5.0,2
St. John's,PM2.5,µg/m³,2020,5.0,2
St. John's,PM2.5,µg/m³,2021,5.5,2
St. John's,PM2.5,µg/m³,2022,6.0,2
St. John's,PM2.5,µg/m³,2023,6.5,2
St. John's,PM2.5,µg/m³,2024,5.0,2
Sudbury,PM2.5,µg/m³,2005,5.0,1
Sudbury,PM2.5,µg/m³,2006,5.0,1
Sudbury,PM2.5,µg/m³,2007,5.0,1
Sudbury,PM2.5,µg/m³,2008,4.0,1
Sudbury,PM2.5,µg/m³,2009,3.0,1
Sudbury,PM2.5,µg/m³,2010,4.0,1
Sudbury,PM2.5,µg/m³,2011,4.0,1
Sudbury,PM2.5,µg/m³,2012,4.0,1
Sudbury,PM2.5,µg/m³,2013,6.0,1
Sudbury,PM2.5,µg/m³,2014,6.0,1
Sudbury,PM2.5,µg/m³,2015,6.0,1
Sudbury,PM2.5,µg/m³,2016,5.0,1
Sudbury,PM2.5,µg/m³,2017,5.0,1
Sudbury,PM2.5,µg/m³,2018,5.0,1
Sudbury,PM2.5,µg/m³,2019,5.0,1
Sudbury,PM2.5,µg/m³,2020,5.0,1
Sudbury,PM2.5,µg/m³,2021,6.0,1
Sudbury,PM2.5,µg/m³,2022,5.0,1
Sudbury,PM2.5,µg/m³,2023,9.0,1
Sudbury,PM2.5,µg/m³,2024,5.0,1
Thunder Bay,PM2.5,µg/m³,2002,6.25,1
Thunder Bay,PM2.5,µg/m³,2003,6.06,1
Thunder Bay,PM2.5,µg/m³,2004,4.26,1
Thunder Bay,PM2.5,µg/m³,2005,4.0,1
Thunder Bay,PM2.5,µg/m³,2006,5.0,1
Thunder Bay,PM2.5,µg/m³,2007,4.0,1
Thunder Bay,PM2.5,µg/m³,2008,4.0,1
Thunder Bay,PM2.5,µg/m³,2009,4.0,1
Thunder Bay,PM2.5,µg/m³,2010,4.0,1
Thunder Bay,PM2.5,µg/m³,2011,5.0,1
Thunder Bay,PM2.5,µg/m³,2012,4.0,1
Thunder Bay,PM2.5,µg/m³,2013,6.0,1
Thunder Bay,PM2.5,µg/m³,2014,7.0,1
Thunder Bay,PM2.5,µg/m³,2015,6.0,1
Thunder Bay,PM2.5,µg/m³,2016,5.0,1
Thunder Bay,PM2.5,µg/m³,2017,5.0,1
Thunder Bay,PM2.5,µg/m³,2018,6.0,1
Thunder Bay,PM2.5,µg/m³,2019,5.0,1
Thunder Bay,PM2.5,µg/m³,2020,5.0,1
Thunder Bay,PM2.5,µg/m³,2021,7.0,1
Thunder Bay,PM2.5,µg/m³,2022,5.0,1
Toronto,PM2.5,µg/m³,1997,9.96,1
Toronto,PM2.5,µg/m³,1998,10.23,3
Toronto,PM2.5,µg/m³,1999,10.47,2
Toronto,PM2.5,µg/m³,2000,9.11,3
Toronto,PM2.5,µg/m³,2001,8.89,2
Toronto,PM2.5,µg/m³,2002,8.8,4
Toronto,PM2.5,µg/m³,2003,9.26,5
Toronto,PM2.5,µg/m³,2004,8.28,6
Toronto,PM2.5,µg/m³,2005,9.0,6
Toronto,PM2.5,µg/m³,2006,8.0,6
Toronto,PM2.5,µg/m³,2007,8.0,6
Toronto,PM2.5,µg/m³,2008,7.33,6
Toronto,PM2.5,µg/m³,2009,6.0,4
Toronto,PM2.5,µg/m³,2010,6.6,5
Toronto,PM2.5,µg/m³,2011,6.8,5
Toronto,PM2.5,µg/m³,2012,6.6,5
Toronto,PM2.5,µg/m³,2013,8.4,5
Toronto,PM2.5,µg/m³,2014,9.2,5
Toronto,PM2.5,µg/m³,2015,8.6,5
Toronto,PM2.5,µg/m³,2016,7.5,6
Toronto,PM2.5,µg/m³,2017,7.5,6
Toronto,PM2.5,µg/m³,2018,8.0,6
Toronto,PM2.5,µg/m³,2019,7.6,5
Toronto,PM2.5,µg/m³,2020,7.33,6
Toronto,PM2.5,µg/m³,2021,8.0,6
Toronto,PM2.5,µg/m³,2022,7.67,6
Toronto,PM2.5,µg/m³,2023,9.4,5
Toronto,PM2.5,µg/m³,2024,7.0,6
Trois-Rivières,PM2.5,µg/m³,1999,7.07,1
Trois-Rivières,PM2.5,µg/m³,2000,7.17,1
Trois-Rivières,PM2.5,µg/m³,2001,8.86,1
Trois-Rivières,PM2.5,µg/m³,2002,8.53,1
Trois-Rivières,PM2.5,µg/m³,2003,8.47,1
Trois-Rivières,PM2.5,µg/m³,2004,7.36,1
Trois-Rivières,PM2.5,µg/m³,2005,9.0,1
Trois-Rivières,PM2.5,µg/m³,2006,7.0,1
Trois-Rivières,PM2.5,µg/m³,2007,7.0,1
Trois-Rivières,PM2.5,µg/m³,2008,7.0,1
Trois-Rivières,PM2.5,µg/m³,2009,8.0,1
Trois-Rivières,PM2.5,µg/m³,2010,10.0,1
Trois-Rivières,PM2.5,µg/m³,2012,12.0,1
Trois-Rivières,PM2.5,µg/m³,2013,11.0,1
Trois-Rivières,PM2.5,µg/m³,2016,7.0,1
Trois-Rivières,PM2.5,µg/m³,2017,8.0,1
Trois-Rivières,PM2.5,µg/m³,2018,7.0,1
Trois-Rivières,PM2.5,µg/m³,2019,7.0,1
Trois-Rivières,PM2.5,µg/m³,2020,7.0,1
Trois-Rivières,PM2.5,µg/m³,2022,7.0,1
Trois-Rivières,PM2.5,µg/m³,2024,6.0,1
Vancouver,PM2.5,µg/m³,2003,4.92,1
Vancouver,PM2.5,µg/m³,2004,5.86,1
Vancouver,PM2.5,µg/m³,2005,5.5,10
Vancouver,PM2.5,µg/m³,2006,4.6,10
Vancouver,PM2.5,µg/m³,2007,4.56,9
Vancouver,PM2.5,µg/m³,2008,4.5,2
Vancouver,PM2.5,µg/m³,2009,5.0,3
Vancouver,PM2.5,µg/m³,2010,4.0,8
Vancouver,PM2.5,µg/m³,2011,4.0,14
Vancouver,PM2.5,µg/m³,2012,3.93,14
Vancouver,PM2.5,µg/m³,2013,6.0,13
Vancouver,PM2.5,µg/m³,2014,5.87,15
Vancouver,PM2.5,µg/m³,2015,5.33,3
Vancouver,PM2.5,µg/m³,2016,4.65,17
Vancouver,PM2.5,µg/m³,2017,6.53,17
Vancouver,PM2.5,µg/m³,2018,6.82,17
Vancouver,PM2.5,µg/m³,2019,5.5,4
Vancouver,PM2.5,µg/m³,2020,7.0,3
Vancouver,PM2.5,µg/m³,2021,5.0,4
Vancouver,PM2.5,µg/m³,2022,6.12,17
Vancouver,PM2.5,µg/m³,2023,5.41,17
Vancouver,PM2.5,µg/m³,2024,4.2,15
Victoria,PM2.5,µg/m³,1999,5.48,1
Victoria,PM2.5,µg/m³,2000,6.65,1
Victoria,PM2.5,µg/m³,2001,4.86,3
Victoria,PM2.5,µg/m³,2002,6.1,2
Victoria,PM2.5,µg/m³,2003,5.17,2
Victoria,PM2.5,µg/m³,2004,5.83,3
Victoria,PM2.5,µg/m³,2005,5.0,1
Victoria,PM2.5,µg/m³,2006,5.5,2
Victoria,PM2.5,µg/m³,2007,5.0,1
Victoria,PM2.5,µg/m³,2008,4.0,3
Victoria,PM2.5,µg/m³,2009,5.33,3
Victoria,PM2.5,µg/m³,2010,8.0,1
Victoria,PM2.5,µg/m³,2011,8.0,1
Victoria,PM2.5,µg/m³,2012,6.0,1
Victoria,PM2.5,µg/m³,2013,7.0,1
Victoria,PM2.5,µg/m³,2014,6.0,1
Victoria,PM2.5,µg/m³,2015,6.0,2
Victoria,PM2.5,µg/m³,2016,4.0,1
Victoria,PM2.5,µg/m³,2017,7.0,1
Victoria,PM2.5,µg/m³,2018,9.0,1
Victoria,PM2.5,µg/m³,2019,7.0,1
Victoria,PM2.5,µg/m³,2020,7.5,2
Victoria,PM2.5,µg/m³,2021,6.5,2
Victoria,PM2.5,µg/m³,2022,7.0,1
Victoria,PM2.5,µg/m³,2023,6.0,1
Victoria,PM2.5,µg/m³,2024,5.0,1
Windsor,PM2.5,µg/m³,2000,9.7,1
Windsor,PM2.5,µg/m³,2001,9.45,1
Windsor,PM2.5,µg/m³,2002,10.64,2
Windsor,PM2.5,µg/m³,2003,9.06,2
Windsor,PM2.5,µg/m³,2004,9.04,2
Windsor,PM2.5,µg/m³,2005,10.0,2
Windsor,PM2.5,µg/m³,2006,8.5,2
Windsor,PM2.5,µg/m³,2007,9.5,2
Windsor,PM2.5,µg/m³,2008,8.5,2
Windsor,PM2.5,µg/m³,2009,7.0,2
Windsor,PM2.5,µg/m³,2010,8.0,2
Windsor,PM2.5,µg/m³,2011,8.0,2
Windsor,PM2.5,µg/m³,2012,7.5,2
Windsor,PM2.5,µg/m³,2013,9.5,2
Windsor,PM2.5,µg/m³,2014,10.5,2
Windsor,PM2.5,µg/m³,2015,9.5,2
Windsor,PM2.5,µg/m³,2016,8.5,2
Windsor,PM2.5,µg/m³,2017,8.0,2
Windsor,PM2.5,µg/m³,2018,8.5,2
Windsor,PM2.5,µg/m³,2019,8.5,2
Windsor,PM2.5,µg/m³,2020,8.0,2
Windsor,PM2.5,µg/m³,2021,9.0,2
Windsor,PM2.5,µg/m³,2022,8.5,2
Windsor,PM2.5,µg/m³,2023,11.0,2
Windsor,PM2.5,µg/m³,2024,8.5,2
Winnipeg,PM2.5,µg/m³,1998,6.35,1
Winnipeg,PM2.5,µg/m³,1999,5.92,1
Winnipeg,PM2.5,µg/m³,2000,5.69,1
Winnipeg,PM2.5,µg/m³,2001,5.68,2
Winnipeg,PM2.5,µg/m³,2002,5.99,2
Winnipeg,PM2.5,µg/m³,2003,5.47,2
Winnipeg,PM2.5,µg/m³,2004,4.39,2
Winnipeg,PM2.5,µg/m³,2005,5.0,2
Winnipeg,PM2.5,µg/m³,2006,5.0,2
Winnipeg,PM2.5,µg/m³,2007,4.5,2
Winnipeg,PM2.5,µg/m³,2008,5.0,1
Winnipeg,PM2.5,µg/m³,2009,4.5,2
Winnipeg,PM2.5,µg/m³,2010,6.0,2
Winnipeg,PM2.5,µg/m³,2011,7.0,1
Winnipeg,PM2.5,µg/m³,2012,6.0,2
Winnipeg,PM2.5,µg/m³,2013,6.5,2
Winnipeg,PM2.5,µg/m³,2014,5.5,2
Winnipeg,PM2.5,µg/m³,2015,5.5,2
Winnipeg,PM2.5,µg/m³,2016,5.5,2
Winnipeg,PM2.5,µg/m³,2017,5.0,2
Winnipeg,PM2.5,µg/m³,2018,6.0,2
Winnipeg,PM2.5,µg/m³,2019,5.5,2
Winnipeg,PM2.5,µg/m³,2020,5.5,2
Winnipeg,PM2.5,µg/m³,2021,8.0,1
Winnipeg,PM2.5,µg/m³,2022,6.0,1
Winnipeg,PM2.5,µg/m³,2023,10.0,1
Winnipeg,PM2.5,µg/m³,2024,8.5,2
Yellowknife,PM2.5,µg/m³,2005,3.0,1
Yellowknife,PM2.5,µg/m³,2006,1.0,1
Yellowknife,PM2.5,µg/m³,2007,2.0,1
Yellowknife,PM2.5,µg/m³,2008,5.0,1
Yellowknife,PM2.5,µg/m³,2009,4.0,1
Yellowknife,PM2.5,µg/m³,2010,4.0,1
Yellowknife,PM2.5,µg/m³,2011,6.0,1
Yellowknife,PM2.5,µg/m³,2012,6.0,1
Yellowknife,PM2.5,µg/m³,2013,6.0,1
Yellowknife,PM2.5,µg/m³,2014,16.0,1
Yellowknife,PM2.5,µg/m³,2015,9.0,1
Yellowknife,PM2.5,µg/m³,2016,8.0,1
Yellowknife,PM2.5,µg/m³,2017,5.0,1
Yellowknife,PM2.5,µg/m³,2018,3.0,1
Yellowknife,PM2.5,µg/m³,2019,4.0,1
Yellowknife,PM2.5,µg/m³,2020,4.0,1
Yellowknife,PM2.5,µg/m³,2021,4.0,1
Yellowknife,PM2.5,µg/m³,2022,6.0,1
Yellowknife,PM2.5,µg/m³,2023,25.0,1
Yellowknife,PM2.5,µg/m³,2024,9.0,1
Abbotsford,SO2,ppb,1999,0.57,1
Abbotsford,SO2,ppb,2000,0.5,1
Abbotsford,SO2,ppb,2001,0.55,1
Abbotsford,SO2,ppb,2003,0.28,1
Abbotsford,SO2,ppb,2004,0.76,1
Abbotsford,SO2,ppb,2005,0.4,1
Abbotsford,SO2,ppb,2006,0.3,2
Abbotsford,SO2,ppb,2007,0.25,2
Abbotsford,SO2,ppb,2008,0.5,1
Abbotsford,SO2,ppb,2009,0.35,2
Abbotsford,SO2,ppb,2010,0.3,1
Abbotsford,SO2,ppb,2011,0.4,1
Abbotsford,SO2,ppb,2012,0.2,1
Abbotsford,SO2,ppb,2013,0.2,2
Abbotsford,SO2,ppb,2014,0.2,2
Abbotsford,SO2,ppb,2015,0.25,2
Abbotsford,SO2,ppb,2016,0.2,2
Abbotsford,SO2,ppb,2017,0.15,2
Abbotsford,SO2,ppb,2018,0.2,2
Abbotsford,SO2,ppb,2019,0.15,2
Abbotsford,SO2,ppb,2020,0.25,2
Abbotsford,SO2,ppb,2021,0.2,2
Abbotsford,SO2,ppb,2022,0.2,2
Abbotsford,SO2,ppb,2023,0.2,2
Abbotsford,SO2,ppb,2024,0.1,2
Calgary,SO2,ppb,1974,2.34,2
Calgary,SO2,ppb,1975,0.2,3
Calgary,SO2,ppb,1976,0.21,3
Calgary,SO2,ppb,1977,0.07,3
Calgary,SO2,ppb,1978,0.1,3
Calgary,SO2,ppb,1979,0.14,2
Calgary,SO2,ppb,1980,0.5,3
Calgary,SO2,ppb,1981,1.96,3
Calgary,SO2,ppb,1982,3.61,1
Calgary,SO2,ppb,1983,2.93,1
Calgary,SO2,ppb,1984,1.74,1
Calgary,SO2,ppb,1985,2.18,1
Calgary,SO2,ppb,1986,4.75,1
Calgary,SO2,ppb,1987,4.31,1
Calgary,SO2,ppb,1988,4.83,1
Calgary,SO2,ppb,1989,2.73,1
Calgary,SO2,ppb,1990,2.99,1
Calgary,SO2,ppb,1991,2.93,1
Calgary,SO2,ppb,1992,3.06,1
Calgary,SO2,ppb,1993,2.93,1
Calgary,SO2,ppb,1994,3.71,1
Calgary,SO2,ppb,1995,3.95,1
Calgary,SO2,ppb,1996,3.95,1
Calgary,SO2,ppb,1997,3.4,1
Calgary,SO2,ppb,1998,3.64,1
Calgary,SO2,ppb,1999,3.18,1
Calgary,SO2,ppb,2000,2.95,1
Calgary,SO2,ppb,2001,2.98,1
Calgary,SO2,ppb,2003,2.1,1
Calgary,SO2,ppb,2004,1.6,1
Calgary,SO2,ppb,2005,1.7,1
Calgary,SO2,ppb,2006,1.4,1
Calgary,SO2,ppb,2007,1.1,1
Calgary,SO2,ppb,2008,1.2,1
Calgary,SO2,ppb,2009,1.3,1
Calgary,SO2,ppb,2010,1.1,1
Calgary,SO2,ppb,2015,0.2,2
Calgary,SO2,ppb,2016,0.3,1
Calgary,SO2,ppb,2017,0.3,1
Calgary,SO2,ppb,2018,0.4,1
Calgary,SO2,ppb,2019,0.3,1
Calgary,SO2,ppb,2020,0.3,1
Calgary,SO2,ppb,2021,0.2,1
Calgary,SO2,ppb,2022,0.3,1
Calgary,SO2,ppb,2023,0.3,1
Calgary,SO2,ppb,2024,0.3,1
Charlottetown,SO2,ppb,1974,13.47,1
Charlottetown,SO2,ppb,1976,11.19,1
Charlottetown,SO2,ppb,1977,7.62,1
Charlottetown,SO2,ppb,1979,9.6,1
Charlottetown,SO2,ppb,1980,9.3,1
Charlottetown,SO2,ppb,1982,5.12,1
Charlottetown,SO2,ppb,1983,8.04,1
Charlottetown,SO2,ppb,1984,6.87,1
Charlottetown,SO2,ppb,1985,5.64,1
Charlottetown,SO2,ppb,1986,2.13,1
Charlottetown,SO2,ppb,1987,1.88,1
Charlottetown,SO2,ppb,1988,1.46,1
Charlottetown,SO2,ppb,1989,2.17,1
Charlottetown,SO2,ppb,1990,0.93,1
Charlottetown,SO2,ppb,1991,2.28,1
Charlottetown,SO2,ppb,1992,3.31,1
Charlottetown,SO2,ppb,1993,3.24,1
Charlottetown,SO2,ppb,1994,1.35,1
Charlottetown,SO2,ppb,1995,1.17,1
Charlottetown,SO2,ppb,1996,1.2,1
Charlottetown,SO2,ppb,2014,0.5,1
Charlottetown,SO2,ppb,2015,0.7,1
Charlottetown,SO2,ppb,2016,0.6,1
Charlottetown,SO2,ppb,2017,0.3,1
Charlottetown,SO2,ppb,2018,0.2,1
Charlottetown,SO2,ppb,2019,0.3,1
Charlottetown,SO2,ppb,2020,0.2,1
Charlottetown,SO2,ppb,2021,0.1,1
Charlottetown,SO2,ppb,2022,0.2,1
Charlottetown,SO2,ppb,2023,0.2,1
Charlottetown,SO2,ppb,2024,0.2,1
Edmonton,SO2,ppb,1974,0.38,3
Edmonton,SO2,ppb,1975,0.41,3
Edmonton,SO2,ppb,1976,0.26,3
Edmonton,SO2,ppb,1977,0.24,3
Edmonton,SO2,ppb,1978,0.34,3
Edmonton,SO2,ppb,1979,0.17,3
Edmonton,SO2,ppb,1980,1.25,3
Edmonton,SO2,ppb,1981,1.17,1
Edmonton,SO2,ppb,1982,0.85,1
Edmonton,SO2,ppb,1983,1.61,1
Edmonton,SO2,ppb,1984,1.3,1
Edmonton,SO2,ppb,1985,0.39,1
Edmonton,SO2,ppb,1986,2.08,1
Edmonton,SO2,ppb,1987,2.07,1
Edmonton,SO2,ppb,1988,2.96,1
Edmonton,SO2,ppb,1989,2.72,1
Edmonton,SO2,ppb,1990,3.1,1
Edmonton,SO2,ppb,1991,3.03,1
Edmonton,SO2,ppb,1992,2.31,1
Edmonton,SO2,ppb,1993,3.16,1
Edmonton,SO2,ppb,1994,2.75,1
Edmonton,SO2,ppb,1995,2.42,1
Edmonton,SO2,ppb,1996,2.8,1
Edmonton,SO2,ppb,1997,2.88,1
Edmonton,SO2,ppb,1998,2.38,1
Edmonton,SO2,ppb,1999,2.61,1
Edmonton,SO2,ppb,2000,2.38,1
Edmonton,SO2,ppb,2001,2.28,1
Edmonton,SO2,ppb,2003,1.34,1
Edmonton,SO2,ppb,2004,1.3,1
Edmonton,SO2,ppb,2005,1.6,1
Edmonton,SO2,ppb,2006,1.3,1
Edmonton,SO2,ppb,2007,1.4,1
Edmonton,SO2,ppb,2009,1.4,1
Edmonton,SO2,ppb,2010,1.1,1
Edmonton,SO2,ppb,2011,1.1,1
Edmonton,SO2,ppb,2012,0.85,2
Edmonton,SO2,ppb,2013,1.05,2
Edmonton,SO2,ppb,2014,1.1,2
Edmonton,SO2,ppb,2015,0.83,4
Edmonton,SO2,ppb,2016,0.6,3
Edmonton,SO2,ppb,2017,0.6,3
Edmonton,SO2,ppb,2018,0.57,3
Edmonton,SO2,ppb,2019,0.57,3
Edmonton,SO2,ppb,2020,0.5,3
Edmonton,SO2,ppb,2021,0.53,3
Edmonton,SO2,ppb,2022,0.6,3
Edmonton,SO2,ppb,2023,0.5,3
Edmonton,SO2,ppb,2024,0.47,3
Halifax,SO2,ppb,1974,5.92,2
Halifax,SO2,ppb,1975,9.03,3
Halifax,SO2,ppb,1976,6.13,3
Halifax,SO2,ppb,1977,6.71,3
Halifax,SO2,ppb,1978,7.02,3
Halifax,SO2,ppb,1979,7.66,3
Halifax,SO2,ppb,1980,11.25,3
Halifax,SO2,ppb,1981,7.43,3
Halifax,SO2,ppb,1982,8.07,3
Halifax,SO2,ppb,1983,7.35,3
Halifax,SO2,ppb,1984,7.24,3
Halifax,SO2,ppb,1985,6.78,3
Halifax,SO2,ppb,1986,5.41,1
Halifax,SO2,ppb,1987,8.7,2
Halifax,SO2,ppb,1988,11.9,2
Halifax,SO2,ppb,1989,13.04,2
Halifax,SO2,ppb,1991,10.97,1
Halifax,SO2,ppb,1992,12.44,2
Halifax,SO2,ppb,1993,10.45,2
Halifax,SO2,ppb,1994,10.14,2
Halifax,SO2,ppb,1995,9.43,2
Halifax,SO2,ppb,1996,10.72,1
Halifax,SO2,ppb,1998,9.82,2
